customer_id,date,amount,product,purchase_freq_hint
TW-135409,2017-11-30,31.1,AddOn,0.605
TW-135409,2017-12-01,30.98,Core,0.781
TW-135410,2017-11-30,19.44,Premium,0.855
TW-135410,2017-12-01,26.62,Premium,0.631
TW-135410,2017-11-30,20.5,Premium,0.77
TW-135412,2017-11-30,38.0,Core,0.245
TW-135412,2017-11-30,39.26,AddOn,0.409
TW-135412,2017-11-29,41.78,Plus,0.405
TW-135412,2017-11-29,25.47,Plus,0.593
TW-135413,2017-11-30,22.92,Core,0.512
TW-135413,2017-11-30,35.66,AddOn,0.245
TW-135413,2017-11-29,29.03,Premium,0.924
TW-135413,2017-11-29,37.52,Premium,0.905
TW-135414,2017-11-27,43.69,Plus,0.582
TW-135414,2017-11-27,43.33,Core,0.238
TW-135416,2017-12-01,41.27,Core,0.721
TW-135416,2017-12-01,39.07,Premium,0.161
TW-135416,2017-12-01,28.25,Plus,0.297
TW-135416,2017-11-30,26.2,AddOn,0.777
TW-135416,2017-11-30,21.63,Premium,0.206
TW-135417,2017-11-29,31.3,Core,0.793
TW-135417,2017-11-29,24.17,Core,0.48
TW-135418,2017-11-23,38.47,Plus,0.254
TW-135418,2017-11-23,34.78,Core,0.716
TW-135418,2017-11-24,18.56,Premium,0.207
TW-135419,2017-11-30,19.07,Premium,0.275
TW-135420,2017-12-01,29.82,Core,0.283
TW-135421,2017-12-01,24.1,Plus,0.488
TW-135421,2017-12-01,18.63,Core,0.069
TW-135422,2017-12-01,19.57,AddOn,0.768
TW-135422,2017-11-30,25.22,Plus,0.671
TW-135422,2017-12-01,27.29,Core,0.343
TW-135422,2017-12-01,21.39,Core,0.7
TW-135422,2017-11-30,20.67,Plus,0.976
TW-135423,2017-12-01,22.83,Core,0.261
TW-135423,2017-12-01,40.88,Premium,0.139
TW-135425,2017-12-01,23.05,Core,0.315
TW-135426,2017-11-30,18.31,Plus,0.981
TW-135426,2017-11-30,34.59,Core,0.078
TW-135426,2017-11-30,19.16,Premium,0.877
TW-135426,2017-11-30,37.29,Core,0.581
TW-135427,2017-11-30,37.19,Core,0.877
TW-135427,2017-11-30,25.01,Plus,0.793
TW-135428,2017-12-01,49.42,AddOn,0.692
TW-135428,2017-11-30,32.83,AddOn,0.256
TW-135428,2017-11-30,47.33,AddOn,0.318
TW-135428,2017-11-30,30.24,AddOn,0.381
TW-135428,2017-11-30,37.38,Plus,0.057
TW-135428,2017-12-01,36.74,Premium,0.053
TW-135429,2017-12-02,18.25,Core,0.96
TW-135429,2017-12-01,37.19,Premium,0.535
TW-135430,2017-11-30,24.61,AddOn,0.727
TW-135431,2017-12-01,43.48,Core,0.175
TW-135431,2017-11-30,41.89,AddOn,0.959
TW-135431,2017-12-01,38.02,AddOn,0.723
TW-135431,2017-12-01,40.27,AddOn,0.216
TW-135432,2017-12-02,21.82,Premium,0.598
TW-135432,2017-12-01,37.43,AddOn,0.596
TW-135432,2017-12-03,20.76,AddOn,0.256
TW-135433,2017-11-30,38.82,Core,0.1
TW-135433,2017-12-01,27.55,Core,0.57
TW-135433,2017-12-01,24.7,Core,0.981
TW-135433,2017-12-01,32.88,Plus,0.632
TW-135434,2017-11-30,25.72,AddOn,0.647
TW-135434,2017-11-30,39.34,AddOn,0.48
TW-135435,2017-11-30,17.86,AddOn,0.798
TW-135435,2017-12-01,35.54,Premium,0.84
TW-135435,2017-12-01,37.42,Core,0.849
TW-135436,2017-12-01,26.21,AddOn,0.407
TW-135436,2017-11-30,24.21,AddOn,0.512
TW-135436,2017-12-01,32.47,Plus,0.464
TW-135436,2017-11-30,24.34,Plus,0.317
TW-135437,2017-12-01,26.83,Plus,0.809
TW-135437,2017-12-01,21.03,Plus,0.964
TW-135438,2017-12-01,27.86,Core,0.221
TW-135438,2017-12-01,27.07,Core,0.705
TW-135439,2017-12-01,29.66,Core,0.066
TW-135439,2017-12-01,39.09,Core,0.924
TW-135439,2017-11-30,28.89,Premium,0.835
TW-135439,2017-11-30,38.2,Core,0.845
TW-135440,2017-12-01,34.48,Core,0.348
TW-135440,2017-11-30,24.21,Plus,0.234
TW-135441,2017-11-30,33.75,AddOn,0.727
TW-135442,2017-11-30,29.83,Core,0.444
TW-135442,2017-12-01,36.13,Plus,0.109
TW-135442,2017-12-01,45.71,Core,0.797
TW-135442,2017-11-30,31.49,Core,0.79
TW-135443,2017-11-24,20.32,Plus,0.28
TW-135444,2017-11-30,21.75,AddOn,0.61
TW-135444,2017-12-01,37.08,Core,0.559
TW-135446,2017-11-30,23.92,Core,0.51
TW-135447,2017-11-30,35.19,Plus,0.273
TW-135447,2017-11-30,40.37,Plus,0.465
TW-135447,2017-11-30,24.79,Premium,0.919
TW-135447,2017-12-01,38.33,Premium,0.056
TW-135448,2017-12-01,26.8,Plus,0.43
TW-135448,2017-12-01,26.46,Core,0.377
TW-135448,2017-11-30,36.79,Core,0.758
TW-135449,2017-11-30,37.99,AddOn,0.133
TW-135449,2017-11-30,34.28,Premium,0.694
TW-135449,2017-11-30,34.51,Core,0.394
TW-135451,2017-12-01,24.48,Plus,0.619
TW-135452,2017-12-01,39.12,Premium,0.774
TW-135452,2017-11-30,20.09,Plus,0.876
TW-135453,2017-11-30,25.47,Plus,0.735
TW-135453,2017-11-30,38.8,Plus,0.601
TW-135453,2017-12-01,28.23,Plus,0.217
TW-135454,2017-11-30,21.38,Premium,0.992
TW-135455,2017-11-30,30.32,Premium,0.928
TW-135455,2017-12-01,37.1,Plus,0.998
TW-135455,2017-11-30,36.15,Core,0.907
TW-135456,2017-11-30,19.99,AddOn,0.8
TW-135456,2017-12-01,39.61,Core,0.848
TW-135457,2017-11-30,25.74,Plus,0.485
TW-135458,2017-12-01,27.28,AddOn,0.42
TW-135458,2017-11-30,28.17,Premium,0.921
TW-135458,2017-11-30,39.61,Core,0.126
TW-135458,2017-11-30,25.69,Core,0.279
TW-135459,2017-12-01,33.96,AddOn,0.145
TW-135459,2017-12-01,34.16,Premium,0.878
TW-135459,2017-11-30,22.32,AddOn,0.83
TW-135460,2017-11-30,29.38,Plus,0.462
TW-135460,2017-11-30,21.14,Core,0.918
TW-135460,2017-11-30,29.08,Premium,0.31
TW-135460,2017-11-30,32.78,Core,0.59
TW-135461,2017-12-01,23.92,AddOn,0.315
TW-135461,2017-11-30,32.53,Premium,0.564
TW-135461,2017-11-30,20.97,Plus,1.0
TW-135461,2017-12-01,31.61,Premium,0.817
TW-135462,2017-11-30,21.81,AddOn,0.804
TW-135463,2017-11-30,41.13,Premium,0.232
TW-135464,2017-12-01,18.2,Plus,0.484
TW-135464,2017-11-30,35.78,Premium,0.562
TW-135465,2017-11-30,37.76,AddOn,0.252
TW-135465,2017-12-01,31.43,Premium,0.893
TW-135465,2017-12-01,19.47,Core,0.693
TW-135467,2017-12-01,26.77,AddOn,0.564
TW-135468,2017-11-30,21.03,Plus,0.984
TW-135468,2017-12-01,24.25,AddOn,0.642
TW-135468,2017-12-01,38.57,Plus,0.648
TW-135469,2017-12-01,28.61,AddOn,0.443
TW-135470,2017-12-01,40.48,Premium,0.254
TW-135471,2017-12-01,22.23,Premium,0.57
TW-135471,2017-12-01,39.36,Core,0.859
TW-135471,2017-12-01,25.72,AddOn,0.583
TW-135471,2017-11-30,22.38,Premium,0.712
TW-135472,2017-12-01,40.25,AddOn,0.621
TW-135472,2017-12-01,21.66,AddOn,0.095
TW-135473,2017-11-30,21.1,Core,0.15
TW-135473,2017-12-01,19.22,AddOn,0.389
TW-135474,2017-11-30,38.51,AddOn,0.939
TW-135474,2017-12-01,23.82,Core,0.322
TW-135475,2017-11-30,21.29,Plus,0.089
TW-135476,2017-12-01,32.96,Core,0.304
TW-135476,2017-11-30,35.96,Core,0.325
TW-135476,2017-11-30,29.02,Plus,0.386
TW-135477,2017-11-30,32.42,Core,0.642
TW-135477,2017-11-30,37.88,Core,0.275
TW-135477,2017-11-30,27.64,Core,0.422
TW-135477,2017-12-01,36.26,AddOn,0.697
TW-135478,2017-12-01,29.88,AddOn,0.744
TW-135479,2017-12-01,50.87,Plus,0.552
TW-135479,2017-12-01,48.66,Core,0.59
TW-135479,2017-11-30,51.69,Plus,0.607
TW-135479,2017-11-30,29.88,Plus,0.841
TW-135479,2017-12-01,49.87,Core,0.832
TW-135480,2017-11-30,30.93,Plus,0.661
TW-135480,2017-12-01,20.11,Premium,0.683
TW-135480,2017-12-01,25.15,Core,0.38
TW-135481,2017-12-01,32.98,Core,0.807
TW-135482,2017-12-01,32.42,Premium,0.582
TW-135482,2017-11-30,29.17,Plus,0.433
TW-135482,2017-12-01,19.72,Core,0.148
TW-135482,2017-11-30,23.43,Plus,0.621
TW-135483,2017-12-01,35.38,Plus,0.939
TW-135483,2017-12-01,29.31,Plus,0.949
TW-135483,2017-12-01,36.26,Core,0.098
TW-135484,2017-12-01,39.1,Core,0.302
TW-135484,2017-12-01,19.14,Core,0.369
TW-135484,2017-11-30,33.55,Plus,0.232
TW-135484,2017-11-30,28.78,Plus,0.958
TW-135485,2017-12-01,29.21,Core,0.801
TW-135485,2017-12-01,27.66,AddOn,0.936
TW-135485,2017-12-01,21.62,Plus,0.994
TW-135485,2017-12-01,35.31,Plus,0.188
TW-135486,2017-11-30,36.85,Plus,0.135
TW-135486,2017-11-30,43.3,Premium,0.421
TW-135486,2017-11-30,23.12,AddOn,0.499
TW-135486,2017-11-30,20.17,Premium,0.562
TW-135486,2017-12-01,42.55,Premium,0.408
TW-135487,2017-12-01,45.47,Plus,0.76
TW-135487,2017-12-01,35.65,Plus,0.495
TW-135487,2017-11-30,27.66,Plus,0.573
TW-135487,2017-11-30,31.32,AddOn,0.867
TW-135488,2017-12-01,20.76,Core,0.518
TW-135488,2017-11-30,31.58,Premium,0.97
TW-135488,2017-12-01,18.74,Premium,0.84
TW-135489,2017-12-01,37.31,Core,0.972
TW-135489,2017-12-01,23.95,Premium,0.872
TW-135489,2017-11-30,22.08,Plus,0.447
TW-135489,2017-12-01,30.59,AddOn,0.746
TW-135490,2017-11-30,21.87,Core,0.65
TW-135491,2017-12-01,33.24,Core,0.37
TW-135492,2017-12-01,22.18,Core,0.247
TW-135492,2017-11-30,28.93,Core,0.721
TW-135493,2017-12-01,34.44,Premium,0.816
TW-135494,2017-12-01,37.78,AddOn,0.437
TW-135495,2017-12-01,18.54,Core,0.438
TW-135495,2017-12-01,21.83,Core,0.888
TW-135495,2017-12-01,21.92,AddOn,0.407
TW-135496,2017-11-29,34.06,Core,0.722
TW-135498,2017-11-30,32.92,Premium,0.167
TW-135498,2017-11-30,28.24,Plus,0.805
TW-135498,2017-12-01,18.16,Premium,0.461
TW-135498,2017-11-30,26.46,AddOn,0.864
TW-135499,2017-12-01,20.74,Premium,0.531
TW-135499,2017-11-30,17.64,Core,0.19
TW-135500,2017-12-01,40.83,Core,0.986
TW-135500,2017-11-30,19.52,AddOn,0.792
TW-135500,2017-12-01,28.84,Core,0.524
TW-135501,2017-12-01,36.58,AddOn,0.277
TW-135501,2017-12-01,26.59,Premium,0.077
TW-135501,2017-11-30,35.65,AddOn,0.388
TW-135502,2017-11-30,24.17,Core,0.946
TW-135503,2017-12-01,29.39,AddOn,0.438
TW-135503,2017-12-01,22.99,AddOn,0.609
TW-135503,2017-12-01,39.01,AddOn,0.117
TW-135503,2017-12-01,22.15,Core,0.509
TW-135504,2017-12-01,23.27,Plus,0.281
TW-135504,2017-11-30,38.96,Plus,0.255
TW-135504,2017-12-01,19.09,Premium,0.467
TW-135504,2017-12-01,20.43,Core,0.122
TW-135505,2017-11-30,37.7,Core,0.476
TW-135505,2017-12-01,37.14,Plus,0.239
TW-135505,2017-12-01,26.33,AddOn,0.679
TW-135505,2017-11-30,28.07,Plus,0.362
TW-135506,2017-11-30,24.89,Plus,0.688
TW-135506,2017-11-30,34.73,Core,0.374
TW-135506,2017-11-30,38.2,Plus,0.221
TW-135506,2017-11-30,29.77,Premium,0.232
TW-135507,2017-11-30,21.96,Premium,0.913
TW-135508,2017-11-30,18.99,Premium,0.62
TW-135508,2017-11-30,32.01,Core,0.308
TW-135508,2017-11-30,39.13,AddOn,0.122
TW-135508,2017-12-01,30.48,Premium,0.342
TW-135509,2017-12-01,25.89,Premium,0.579
TW-135510,2017-11-30,40.89,Core,0.98
TW-135510,2017-11-30,34.74,Core,0.996
TW-135511,2017-11-24,30.5,Premium,0.139
TW-135511,2017-11-24,34.66,Core,0.536
TW-135511,2017-11-23,21.21,Premium,0.772
TW-135511,2017-11-24,36.32,Core,0.84
TW-135512,2017-11-30,35.93,Plus,0.846
TW-135512,2017-12-01,33.01,Core,0.142
TW-135512,2017-11-30,52.7,Core,0.467
TW-135512,2017-11-30,46.8,Premium,0.217
TW-135512,2017-11-30,37.34,Plus,0.865
TW-135512,2017-11-30,54.52,Core,0.822
TW-135513,2017-11-30,38.04,Premium,0.9
TW-135513,2017-12-01,36.97,Plus,0.569
TW-135513,2017-12-01,33.26,Premium,0.405
TW-135513,2017-12-01,37.77,AddOn,0.125
TW-135514,2017-11-30,20.79,Premium,0.138
TW-135514,2017-12-01,23.85,Premium,0.589
TW-135514,2017-11-30,19.87,Plus,0.669
TW-135514,2017-11-30,34.18,Premium,0.602
TW-135514,2017-11-30,28.96,Core,0.24
TW-135515,2017-12-01,38.14,Premium,0.499
TW-135516,2017-12-01,28.11,Core,0.93
TW-135516,2017-11-30,31.27,Premium,0.889
TW-135516,2017-11-30,21.16,Premium,0.733
TW-135516,2017-11-30,18.25,Plus,0.47
TW-135518,2017-11-27,30.91,Premium,0.067
TW-135518,2017-11-22,39.9,AddOn,0.573
TW-135519,2017-12-01,21.57,Premium,0.725
TW-135519,2017-11-30,18.89,AddOn,0.549
TW-135519,2017-11-30,20.5,Core,0.355
TW-135519,2017-11-30,18.38,Core,0.672
TW-135520,2017-12-01,28.82,Core,0.285
TW-135520,2017-12-01,37.26,Plus,0.553
TW-135520,2017-11-30,19.31,Core,0.981
TW-135521,2017-11-30,19.27,AddOn,0.961
TW-135521,2017-11-30,28.42,AddOn,0.675
TW-135522,2017-12-01,18.27,Premium,0.062
TW-135523,2017-11-30,28.43,Plus,0.622
TW-135524,2017-11-27,32.28,AddOn,0.894
TW-135524,2017-11-28,18.15,AddOn,0.355
TW-135524,2017-11-28,17.86,Core,0.203
TW-135524,2017-11-27,39.65,Core,0.747
TW-135525,2017-11-30,23.7,AddOn,0.702
TW-135525,2017-11-30,32.87,Core,0.492
TW-135525,2017-11-30,20.89,Premium,0.698
TW-135525,2017-11-30,33.52,Premium,0.734
TW-135526,2017-11-30,33.95,Premium,0.728
TW-135526,2017-12-01,22.38,Premium,0.312
TW-135527,2017-12-01,41.53,Plus,0.57
TW-135527,2017-11-30,39.78,AddOn,0.271
TW-135527,2017-12-01,32.26,Premium,0.858
TW-135528,2017-12-01,33.6,Premium,0.382
TW-135528,2017-11-30,39.39,Plus,0.813
TW-135528,2017-12-01,39.88,Plus,0.918
TW-135529,2017-11-30,29.51,AddOn,0.636
TW-135529,2017-11-30,26.53,Core,0.754
TW-135529,2017-12-01,26.67,Premium,0.548
TW-135529,2017-11-30,32.82,Premium,0.392
TW-135531,2017-11-30,29.67,AddOn,0.601
TW-135531,2017-11-30,23.36,Premium,0.84
TW-135532,2017-12-01,55.4,AddOn,0.728
TW-135532,2017-11-30,27.92,Core,0.874
TW-135532,2017-12-01,44.63,Core,0.823
TW-135532,2017-11-30,53.05,Plus,0.376
TW-135533,2017-12-01,21.74,Core,0.354
TW-135534,2017-12-01,25.69,AddOn,0.972
TW-135534,2017-11-30,19.7,AddOn,0.987
TW-135534,2017-11-30,32.76,Premium,0.105
TW-135534,2017-11-30,36.46,Core,0.129
TW-135535,2017-11-30,24.74,AddOn,0.361
TW-135535,2017-12-01,18.9,AddOn,0.414
TW-135536,2017-11-30,22.12,Plus,0.238
TW-135536,2017-12-01,18.48,Core,0.605
TW-135536,2017-12-01,27.11,Core,0.932
TW-135536,2017-12-01,20.48,Core,0.909
TW-135537,2017-11-30,27.16,Core,0.743
TW-135537,2017-12-01,22.6,Core,0.232
TW-135537,2017-11-30,31.3,Premium,0.357
TW-135538,2017-12-01,23.97,Premium,0.285
TW-135538,2017-12-01,31.79,Plus,0.705
TW-135539,2017-12-01,26.81,Core,0.512
TW-135539,2017-12-01,28.48,Premium,0.765
TW-135540,2017-11-30,23.03,AddOn,0.349
TW-135540,2017-12-01,19.66,Premium,0.364
TW-135540,2017-11-30,35.34,Premium,0.601
TW-135541,2017-11-30,21.9,Premium,0.924
TW-135542,2017-11-30,23.57,Plus,0.964
TW-135543,2017-12-01,21.24,Premium,0.627
TW-135543,2017-12-01,38.11,Plus,0.221
TW-135543,2017-12-01,23.45,AddOn,0.529
TW-135544,2017-11-30,41.27,AddOn,0.238
TW-135544,2017-11-30,32.61,Core,0.5
TW-135544,2017-12-01,38.35,Premium,0.171
TW-135544,2017-11-30,30.81,Premium,0.772
TW-135545,2017-12-01,32.32,Premium,0.544
TW-135545,2017-11-30,33.92,Plus,0.473
TW-135545,2017-11-30,44.27,Premium,0.617
TW-135545,2017-11-30,21.04,AddOn,0.688
TW-135545,2017-11-30,31.72,Premium,0.938
TW-135546,2017-11-30,19.88,Premium,0.947
TW-135546,2017-12-02,25.91,Plus,0.326
TW-135547,2017-12-01,23.68,AddOn,0.65
TW-135547,2017-11-30,40.39,Core,0.506
TW-135548,2017-12-01,38.61,AddOn,0.564
TW-135548,2017-11-30,19.85,AddOn,0.775
TW-135549,2017-11-30,25.98,Plus,0.618
TW-135549,2017-11-30,28.36,Core,0.078
TW-135550,2017-12-01,37.6,Plus,0.471
TW-135550,2017-11-30,35.61,Core,0.061
TW-135550,2017-12-01,29.59,Core,0.902
TW-135551,2017-12-01,35.27,Premium,0.793
TW-135552,2017-12-01,48.85,Premium,0.901
TW-135552,2017-11-30,24.21,Plus,0.9
TW-135552,2017-12-01,42.84,Plus,0.508
TW-135552,2017-11-30,48.69,Plus,0.376
TW-135552,2017-12-01,30.79,AddOn,0.51
TW-135552,2017-11-30,39.7,Core,0.868
TW-135553,2017-11-30,26.69,Core,0.277
TW-135554,2017-12-01,27.73,Core,0.588
TW-135554,2017-11-30,36.48,Premium,0.629
TW-135555,2017-12-01,29.77,Core,0.123
TW-135555,2017-11-30,33.45,Plus,0.738
TW-135555,2017-11-30,29.76,Plus,0.295
TW-135555,2017-11-30,32.54,AddOn,0.832
TW-135556,2017-12-01,19.03,Plus,0.888
TW-135556,2017-11-30,21.66,Core,0.236
TW-135556,2017-12-01,22.56,Core,0.481
TW-135556,2017-11-30,20.15,AddOn,0.923
TW-135557,2017-12-01,37.8,AddOn,0.594
TW-135557,2017-11-30,29.65,AddOn,0.199
TW-135557,2017-11-30,29.91,Premium,0.615
TW-135558,2017-12-01,34.79,AddOn,0.791
TW-135558,2017-12-01,35.52,AddOn,0.069
TW-135558,2017-11-30,31.03,Core,0.832
TW-135558,2017-12-01,24.78,AddOn,0.86
TW-135559,2017-12-01,17.77,AddOn,0.212
TW-135559,2017-11-30,25.23,Plus,0.617
TW-135559,2017-11-30,39.72,AddOn,0.601
TW-135559,2017-11-30,20.77,Plus,0.194
TW-135560,2017-11-29,19.74,Plus,0.112
TW-135560,2017-11-29,28.17,Premium,0.473
TW-135560,2017-11-30,35.36,AddOn,0.189
TW-135561,2017-11-28,38.2,Plus,0.325
TW-135561,2017-11-29,21.28,Plus,0.727
TW-135561,2017-11-27,34.09,Core,0.285
TW-135561,2017-11-29,40.16,Plus,0.695
TW-135562,2017-12-01,24.59,AddOn,0.099
TW-135562,2017-12-01,33.69,Core,0.307
TW-135562,2017-11-30,26.67,Plus,0.339
TW-135563,2017-11-23,38.74,Premium,0.217
TW-135564,2017-12-01,32.53,Core,0.056
TW-135565,2017-12-01,36.76,AddOn,0.302
TW-135565,2017-11-30,34.68,Premium,0.794
TW-135565,2017-11-30,23.12,Premium,0.539
TW-135566,2017-11-30,25.19,Premium,0.336
TW-135566,2017-12-01,37.82,Core,0.142
TW-135566,2017-12-01,36.36,AddOn,0.579
TW-135566,2017-12-01,28.62,AddOn,0.305
TW-135567,2017-12-01,38.66,Core,0.986
TW-135567,2017-11-30,31.19,Core,0.806
TW-135567,2017-11-30,21.36,AddOn,0.576
TW-135567,2017-11-30,39.17,Premium,0.722
TW-135568,2017-12-01,24.18,AddOn,0.401
TW-135568,2017-11-30,29.12,Plus,0.21
TW-135568,2017-11-30,33.79,Core,0.083
TW-135568,2017-11-30,20.01,Premium,0.715
TW-135569,2017-11-30,23.02,Core,0.841
TW-135569,2017-12-01,24.08,Core,0.556
TW-135569,2017-11-30,30.84,AddOn,0.853
TW-135570,2017-11-23,26.36,AddOn,0.64
TW-135570,2017-11-23,28.35,Plus,0.518
TW-135570,2017-11-23,38.86,Plus,0.246
TW-135570,2017-11-23,20.6,Core,0.769
TW-135570,2017-11-23,38.66,Plus,0.416
TW-135571,2017-12-01,30.17,Core,0.756
TW-135571,2017-12-01,25.35,AddOn,0.967
TW-135572,2017-12-01,20.98,Plus,0.247
TW-135572,2017-12-01,22.97,AddOn,0.773
TW-135572,2017-12-01,20.84,Premium,0.565
TW-135572,2017-12-01,38.64,Core,0.885
TW-135573,2017-11-30,21.12,Core,0.919
TW-135573,2017-11-30,27.23,Plus,0.178
TW-135573,2017-11-30,35.05,Plus,0.842
TW-135573,2017-11-30,18.92,Plus,0.676
TW-135575,2017-11-30,23.28,Plus,0.195
TW-135575,2017-11-30,32.67,Premium,0.7
TW-135575,2017-12-01,38.27,Core,0.085
TW-135576,2017-11-30,26.6,Plus,0.58
TW-135576,2017-12-01,21.86,AddOn,0.37
TW-135576,2017-11-30,36.8,AddOn,0.955
TW-135576,2017-11-30,38.26,Premium,0.071
TW-135577,2017-11-30,30.5,Plus,0.073
TW-135577,2017-11-30,27.26,AddOn,0.828
TW-135578,2017-12-01,41.42,AddOn,0.938
TW-135579,2017-11-30,19.32,Premium,0.437
TW-135579,2017-11-30,24.88,Premium,0.332
TW-135579,2017-12-01,35.8,Core,0.966
TW-135580,2017-11-30,35.61,Core,0.869
TW-135580,2017-11-30,30.33,Core,0.632
TW-135580,2017-11-30,21.98,AddOn,0.718
TW-135580,2017-11-30,30.54,Core,0.408
TW-135581,2017-12-01,41.76,Premium,0.267
TW-135581,2017-12-01,36.36,Core,0.085
TW-135582,2017-11-30,37.18,Plus,0.748
TW-135582,2017-12-01,38.51,Plus,0.988
TW-135583,2017-11-30,36.32,Plus,0.956
TW-135583,2017-11-30,31.83,Core,0.564
TW-135584,2017-12-01,34.42,Premium,0.851
TW-135585,2017-12-01,19.13,AddOn,0.552
TW-135585,2017-12-01,24.5,Plus,0.329
TW-135586,2017-12-01,34.84,AddOn,0.438
TW-135586,2017-12-01,32.0,Plus,0.364
TW-135586,2017-12-01,22.34,Core,0.114
TW-135587,2017-12-01,19.04,Core,0.12
TW-135587,2017-12-01,36.41,Premium,0.624
TW-135587,2017-12-01,23.41,AddOn,0.066
TW-135588,2017-11-30,39.01,AddOn,0.392
TW-135589,2017-11-28,24.98,Core,0.738
TW-135590,2017-11-30,22.43,AddOn,0.562
TW-135590,2017-11-29,40.96,Core,0.492
TW-135590,2017-11-29,22.86,Core,0.505
TW-135590,2017-11-29,36.91,Plus,0.973
TW-135590,2017-11-30,34.26,AddOn,0.613
TW-135591,2017-12-01,18.69,Core,0.697
TW-135592,2017-11-30,33.98,Plus,0.468
TW-135593,2017-11-29,36.8,Plus,0.774
TW-135593,2017-11-28,39.35,Plus,0.14
TW-135594,2017-11-30,37.34,Core,0.727
TW-135594,2017-11-30,17.88,AddOn,0.332
TW-135594,2017-12-01,39.63,Core,0.893
TW-135594,2017-11-30,29.81,Core,0.108
TW-135595,2017-11-30,23.1,AddOn,0.65
TW-135596,2017-12-02,27.73,Premium,0.35
TW-135596,2017-12-01,27.64,Plus,0.126
TW-135597,2017-11-30,37.94,Plus,0.573
TW-135598,2017-11-30,35.79,Premium,0.957
TW-135598,2017-12-01,24.64,Core,0.979
TW-135598,2017-11-30,29.26,Plus,0.182
TW-135598,2017-12-01,34.16,Plus,0.316
TW-135599,2017-11-23,21.81,Core,0.425
TW-135599,2017-11-25,32.87,Premium,0.418
TW-135599,2017-11-23,40.33,AddOn,0.671
TW-135599,2017-11-24,38.97,AddOn,0.595
TW-135599,2017-11-25,21.59,AddOn,0.247
TW-135600,2017-11-30,29.9,AddOn,0.28
TW-135600,2017-12-01,34.93,AddOn,0.194
TW-135600,2017-12-01,22.09,AddOn,0.681
TW-135600,2017-12-01,25.64,AddOn,0.132
TW-135601,2017-11-30,35.54,Premium,0.647
TW-135601,2017-11-30,39.52,Premium,0.621
TW-135601,2017-11-30,20.71,Plus,0.664
TW-135601,2017-12-01,23.21,Premium,0.596
TW-135602,2017-12-01,36.32,Core,0.221
TW-135602,2017-11-30,31.88,AddOn,0.379
TW-135603,2017-11-30,22.95,AddOn,0.214
TW-135604,2017-11-29,36.97,Core,0.146
TW-135604,2017-11-29,22.0,AddOn,0.08
TW-135604,2017-11-30,32.26,Plus,0.931
TW-135605,2017-11-30,33.52,Core,0.086
TW-135606,2017-11-30,27.7,AddOn,0.747
TW-135606,2017-11-30,20.48,Plus,0.864
TW-135607,2017-11-30,29.01,Plus,0.192
TW-135607,2017-11-30,39.12,Core,0.953
TW-135607,2017-11-30,20.42,Premium,0.272
TW-135608,2017-11-30,29.7,Plus,0.81
TW-135608,2017-12-01,31.35,Plus,0.292
TW-135609,2017-12-01,30.51,AddOn,0.132
TW-135609,2017-11-30,28.59,Core,0.793
TW-135609,2017-12-01,39.5,Premium,0.263
TW-135610,2017-12-01,34.08,Core,0.737
TW-135610,2017-11-30,40.35,Premium,0.503
TW-135610,2017-11-30,34.24,AddOn,0.907
TW-135610,2017-12-01,39.27,AddOn,0.41
TW-135610,2017-11-30,32.57,AddOn,0.186
TW-135611,2017-12-01,37.88,AddOn,0.793
TW-135611,2017-11-30,21.54,AddOn,0.543
TW-135612,2017-11-29,27.35,Premium,0.765
TW-135612,2017-11-30,29.03,Premium,0.128
TW-135612,2017-11-29,19.58,AddOn,0.664
TW-135612,2017-11-30,30.4,AddOn,0.169
TW-135613,2017-11-30,30.21,Premium,0.261
TW-135614,2017-12-01,32.04,AddOn,0.792
TW-135615,2017-11-25,35.51,Core,0.9
TW-135615,2017-11-18,43.99,Plus,0.495
TW-135615,2017-11-29,29.09,AddOn,0.488
TW-135615,2017-11-21,27.59,Premium,0.99
TW-135615,2017-11-26,23.94,AddOn,0.805
TW-135617,2017-11-30,30.02,Premium,0.893
TW-135617,2017-12-01,18.82,AddOn,0.088
TW-135618,2017-11-30,27.76,AddOn,0.248
TW-135618,2017-11-30,35.49,Core,0.969
TW-135618,2017-12-01,35.4,Premium,0.42
TW-135619,2017-11-29,39.07,Core,0.453
TW-135619,2017-11-26,31.43,Core,0.915
TW-135619,2017-11-28,34.58,Plus,0.391
TW-135619,2017-11-27,37.09,AddOn,0.512
TW-135619,2017-11-26,19.63,Premium,0.217
TW-135620,2017-12-01,18.09,Core,0.251
TW-135620,2017-11-30,33.52,Premium,0.636
TW-135621,2017-12-01,25.24,Premium,0.305
TW-135622,2017-11-27,37.07,Core,0.497
TW-135622,2017-11-29,20.83,Core,0.091
TW-135623,2017-12-01,18.03,Premium,0.641
TW-135623,2017-11-30,35.0,Premium,0.759
TW-135624,2017-12-01,38.08,Plus,0.768
TW-135624,2017-12-01,28.1,AddOn,0.214
TW-135624,2017-12-01,25.16,Core,0.429
TW-135625,2017-12-01,27.17,Core,0.442
TW-135625,2017-11-30,23.45,Premium,0.964
TW-135625,2017-11-30,18.35,Plus,0.633
TW-135626,2017-11-30,36.74,Core,0.28
TW-135627,2017-12-01,29.24,Plus,0.511
TW-135627,2017-12-01,25.89,Plus,0.161
