customer_id,health_segment,health_score,churn_probability,clv,intervention_cost,retention_uplift_prob,expected_clv_saved,expected_net_value,expected_roi,score_confidence
TW-121552,At Risk,69.05,0.0,3027.333333333333,20.0,0.16,0.0,-20.0,-1.0,Medium
TW-139907,At Risk,69.05,0.0,2885.6666666666665,20.0,0.16,0.0,-20.0,-1.0,High
TW-128283,At Risk,69.05,0.0,3069.333333333334,20.0,0.16,0.0,-20.0,-1.0,High
TW-121582,At Risk,69.05,0.0,3286.333333333333,20.0,0.16,0.0,-20.0,-1.0,High
TW-125212,At Risk,69.05,0.0,2418.0000000000005,20.0,0.16,0.0,-20.0,-1.0,High
TW-132734,At Risk,69.05,0.0,2273.666666666667,20.0,0.16,0.0,-20.0,-1.0,Low
TW-149081,At Risk,69.05,0.0,2883.6666666666665,20.0,0.16,0.0,-20.0,-1.0,Medium
TW-141156,At Risk,69.05,0.0,2306.0000000000005,20.0,0.16,0.0,-20.0,-1.0,High
TW-136819,At Risk,69.05,0.0,2832.0000000000005,20.0,0.16,0.0,-20.0,-1.0,Medium
TW-140443,At Risk,69.05,0.0,2886.6666666666665,20.0,0.16,0.0,-20.0,-1.0,Medium
TW-134599,At Risk,69.05,0.0,2273.0,20.0,0.16,0.0,-20.0,-1.0,Low
TW-140901,At Risk,69.05,0.0,2895.666666666667,20.0,0.16,0.0,-20.0,-1.0,Medium
TW-149238,At Risk,69.05,0.0,3093.0000000000005,20.0,0.16,0.0,-20.0,-1.0,High
TW-148741,At Risk,69.05,0.0,2882.333333333333,20.0,0.16,0.0,-20.0,-1.0,Medium
TW-130424,At Risk,69.05,0.0,2419.0,20.0,0.16,0.0,-20.0,-1.0,High
TW-116172,At Risk,69.05,0.0,2416.333333333333,20.0,0.16,0.0,-20.0,-1.0,High
TW-145270,At Risk,69.05,0.0,2309.0000000000005,20.0,0.16,0.0,-20.0,-1.0,High
TW-119425,At Risk,69.05,0.0,3062.333333333333,20.0,0.16,0.0,-20.0,-1.0,High
TW-131221,At Risk,69.05,0.0,2854.666666666667,20.0,0.16,0.0,-20.0,-1.0,Medium
TW-129709,At Risk,69.05,0.0,3057.0000000000005,20.0,0.16,0.0,-20.0,-1.0,Medium
TW-121441,At Risk,69.05,0.0,3056.6666666666665,20.0,0.16,0.0,-20.0,-1.0,Medium
TW-139374,At Risk,69.05,0.0,3151.0,20.0,0.16,0.0,-20.0,-1.0,High
TW-119834,At Risk,69.05,0.0,3064.6666666666665,20.0,0.16,0.0,-20.0,-1.0,Medium
TW-136740,At Risk,69.05,0.0,2833.666666666667,20.0,0.16,0.0,-20.0,-1.0,High
TW-120634,At Risk,69.05,0.0,3066.333333333333,20.0,0.16,0.0,-20.0,-1.0,Medium
TW-142800,At Risk,69.05,0.0,2894.666666666667,20.0,0.16,0.0,-20.0,-1.0,Medium
TW-142078,At Risk,69.05,0.0,2304.333333333333,20.0,0.16,0.0,-20.0,-1.0,Low
TW-121336,At Risk,69.05,0.0,3081.6666666666665,20.0,0.16,0.0,-20.0,-1.0,Medium
TW-139403,At Risk,69.05,0.0,2838.6666666666665,20.0,0.16,0.0,-20.0,-1.0,Medium
TW-128382,At Risk,69.05,0.0,3058.0,20.0,0.16,0.0,-20.0,-1.0,High
TW-133518,At Risk,69.05,0.0,2831.6666666666665,20.0,0.16,0.0,-20.0,-1.0,Medium
TW-116162,At Risk,69.05,0.0,3071.333333333333,20.0,0.16,0.0,-20.0,-1.0,High
TW-130947,At Risk,69.05,0.0,2855.0000000000005,20.0,0.16,0.0,-20.0,-1.0,Medium
TW-123745,At Risk,69.05,0.0,2889.333333333333,20.0,0.16,0.0,-20.0,-1.0,High
TW-145778,At Risk,69.05,0.0,3085.333333333333,20.0,0.16,0.0,-20.0,-1.0,High
TW-137062,At Risk,69.05,0.0,2842.0000000000005,20.0,0.16,0.0,-20.0,-1.0,High
TW-139269,At Risk,69.05,0.0,2839.333333333333,20.0,0.16,0.0,-20.0,-1.0,Medium
TW-139549,At Risk,69.05,0.0,2832.333333333333,20.0,0.16,0.0,-20.0,-1.0,Medium
TW-125218,At Risk,69.05,0.0,3322.0,20.0,0.16,0.0,-20.0,-1.0,High
TW-143782,At Risk,69.05,0.0,2298.0,20.0,0.16,0.0,-20.0,-1.0,Low
TW-121255,At Risk,69.05,0.0,3064.6666666666665,20.0,0.16,0.0,-20.0,-1.0,High
TW-149609,At Risk,69.05,0.0,2932.333333333333,20.0,0.16,0.0,-20.0,-1.0,Medium
TW-144831,At Risk,69.05,0.0,2930.0000000000005,20.0,0.16,0.0,-20.0,-1.0,Medium
TW-133554,At Risk,69.05,0.0,3031.333333333333,20.0,0.16,0.0,-20.0,-1.0,High
TW-117078,At Risk,69.05,0.0,2879.333333333333,20.0,0.16,0.0,-20.0,-1.0,Medium
TW-117256,At Risk,69.05,0.0,2313.6666666666665,20.0,0.16,0.0,-20.0,-1.0,Low
TW-139493,At Risk,69.05,0.0,1324.3333333333333,20.0,0.16,0.0,-20.0,-1.0,Low
TW-148489,At Risk,69.05,0.0,2312.6666666666665,20.0,0.16,0.0,-20.0,-1.0,Low
TW-134182,At Risk,69.05,0.0,2272.333333333333,20.0,0.16,0.0,-20.0,-1.0,High
TW-120748,At Risk,69.05,0.0,3322.666666666667,20.0,0.16,0.0,-20.0,-1.0,High
TW-144449,At Risk,69.05,0.0,2879.333333333333,20.0,0.16,0.0,-20.0,-1.0,Medium
TW-142550,At Risk,69.05,0.0,2898.333333333333,20.0,0.16,0.0,-20.0,-1.0,High
TW-147428,At Risk,69.05,0.0,2309.666666666667,20.0,0.16,0.0,-20.0,-1.0,High
TW-139730,At Risk,69.05,0.0,2270.0,20.0,0.16,0.0,-20.0,-1.0,Low
TW-141175,At Risk,69.05,0.0,2892.6666666666665,20.0,0.16,0.0,-20.0,-1.0,Medium
TW-131967,At Risk,69.05,0.0,2841.333333333333,20.0,0.16,0.0,-20.0,-1.0,Medium
TW-121632,At Risk,69.05,0.0,2999.666666666667,20.0,0.16,0.0,-20.0,-1.0,Medium
TW-121635,At Risk,69.05,0.0,1380.0,20.0,0.16,0.0,-20.0,-1.0,Medium
TW-142207,At Risk,69.05,0.0,2891.666666666667,20.0,0.16,0.0,-20.0,-1.0,Medium
TW-123924,At Risk,69.04,0.0,3052.6666666666665,20.0,0.16,0.0,-20.0,-1.0,High
TW-136302,At Risk,69.04,0.0,2823.0,20.0,0.16,0.0,-20.0,-1.0,High
TW-145665,At Risk,69.04,0.0,2871.666666666667,20.0,0.16,0.0,-20.0,-1.0,Medium
TW-118608,At Risk,69.04,0.0,3335.333333333333,20.0,0.16,0.0,-20.0,-1.0,High
TW-146491,At Risk,69.04,0.0,2297.333333333333,20.0,0.16,0.0,-20.0,-1.0,High
TW-143873,At Risk,69.04,0.0,3077.0,20.0,0.16,0.0,-20.0,-1.0,High
TW-125966,At Risk,69.04,0.0,1396.3333333333337,20.0,0.16,0.0,-20.0,-1.0,Medium
TW-133951,At Risk,69.04,0.0,2821.666666666667,20.0,0.16,0.0,-20.0,-1.0,Medium
TW-142318,At Risk,69.04,0.0,3088.333333333333,20.0,0.16,0.0,-20.0,-1.0,High
TW-127601,At Risk,69.04,0.0,3050.6666666666665,20.0,0.16,0.0,-20.0,-1.0,High
TW-124284,At Risk,69.04,0.0,3303.0000000000005,20.0,0.16,0.0,-20.0,-1.0,High
TW-134775,At Risk,69.04,0.0,1321.0000000000002,20.0,0.16,0.0,-20.0,-1.0,Medium
TW-136365,At Risk,69.04,0.0,2826.6666666666665,20.0,0.16,0.0,-20.0,-1.0,Medium
TW-145007,At Risk,69.04,0.0,3144.333333333333,20.0,0.16,0.0,-20.0,-1.0,High
TW-139541,At Risk,69.04,0.0,2828.333333333333,20.0,0.16,0.0,-20.0,-1.0,High
TW-147576,At Risk,69.04,0.0,2877.333333333333,20.0,0.16,0.0,-20.0,-1.0,Medium
TW-138865,At Risk,69.04,0.0,2838.0,20.0,0.16,0.0,-20.0,-1.0,Medium
TW-132802,At Risk,69.04,0.0,2824.666666666666,20.0,0.16,0.0,-20.0,-1.0,Medium
TW-141131,At Risk,69.04,0.0,2891.333333333334,20.0,0.16,0.0,-20.0,-1.0,High
TW-117304,At Risk,69.04,0.0,3322.666666666667,20.0,0.16,0.0,-20.0,-1.0,High
TW-139397,At Risk,69.04,0.0,2264.0,20.0,0.16,0.0,-20.0,-1.0,Low
TW-145993,At Risk,69.04,0.0,1335.0,20.0,0.16,0.0,-20.0,-1.0,Medium
TW-142375,At Risk,69.04,0.0,2284.0,20.0,0.16,0.0,-20.0,-1.0,High
TW-133025,At Risk,69.04,0.0,2264.6666666666665,20.0,0.16,0.0,-20.0,-1.0,Low
TW-130346,At Risk,69.04,0.0,2863.6666666666665,20.0,0.16,0.0,-20.0,-1.0,Medium
TW-133440,At Risk,69.04,0.0,1323.0,20.0,0.16,0.0,-20.0,-1.0,Medium
TW-148258,At Risk,69.04,0.0,2874.0,20.0,0.16,0.0,-20.0,-1.0,Medium
TW-140467,At Risk,69.04,0.0,3080.666666666667,20.0,0.16,0.0,-20.0,-1.0,High
TW-123972,At Risk,69.04,0.0,1397.3333333333337,20.0,0.16,0.0,-20.0,-1.0,Medium
TW-147484,At Risk,69.04,0.0,3083.666666666667,20.0,0.16,0.0,-20.0,-1.0,High
TW-145948,At Risk,69.04,0.0,1338.6666666666663,20.0,0.16,0.0,-20.0,-1.0,Medium
TW-125007,At Risk,69.04,0.0,2415.6666666666665,20.0,0.16,0.0,-20.0,-1.0,High
TW-125713,At Risk,69.04,0.0,2411.6666666666665,20.0,0.16,0.0,-20.0,-1.0,High
TW-134607,At Risk,69.04,0.0,3010.0,20.0,0.16,0.0,-20.0,-1.0,High
TW-139383,At Risk,69.04,0.0,2260.6666666666665,20.0,0.16,0.0,-20.0,-1.0,Low
TW-117177,At Risk,69.04,0.0,3226.6666666666665,20.0,0.16,0.0,-20.0,-1.0,Medium
TW-136084,At Risk,69.04,0.0,1322.6666666666667,20.0,0.16,0.0,-20.0,-1.0,Low
TW-132823,At Risk,69.04,0.0,2825.666666666667,20.0,0.16,0.0,-20.0,-1.0,High
TW-121407,At Risk,69.04,0.0,3056.0,20.0,0.16,0.0,-20.0,-1.0,High
TW-127817,At Risk,69.04,0.0,3313.0,20.0,0.16,0.0,-20.0,-1.0,High
TW-124327,At Risk,69.04,0.0,3052.0,20.0,0.16,0.0,-20.0,-1.0,Medium
TW-125527,At Risk,69.04,0.0,3324.6666666666665,20.0,0.16,0.0,-20.0,-1.0,High
TW-123507,At Risk,69.04,0.0,3050.0,20.0,0.16,0.0,-20.0,-1.0,Medium
TW-130177,At Risk,69.04,0.0,3057.0000000000005,20.0,0.16,0.0,-20.0,-1.0,Medium
TW-140988,At Risk,69.04,0.0,2875.666666666667,20.0,0.16,0.0,-20.0,-1.0,Medium
TW-117330,At Risk,69.04,0.0,3054.333333333333,20.0,0.16,0.0,-20.0,-1.0,Medium
TW-137903,At Risk,69.04,0.0,1321.0000000000002,20.0,0.16,0.0,-20.0,-1.0,Low
TW-131562,At Risk,69.04,0.0,2830.0000000000005,20.0,0.16,0.0,-20.0,-1.0,Medium
TW-131574,At Risk,69.04,0.0,2833.6666666666665,20.0,0.16,0.0,-20.0,-1.0,High
TW-148155,At Risk,69.04,0.0,2290.6666666666665,20.0,0.16,0.0,-20.0,-1.0,Low
TW-136793,At Risk,69.04,0.0,2263.0,20.0,0.16,0.0,-20.0,-1.0,High
TW-125049,At Risk,69.04,0.0,2899.0,20.0,0.16,0.0,-20.0,-1.0,Medium
TW-136807,At Risk,69.04,0.0,1323.6666666666667,20.0,0.16,0.0,-20.0,-1.0,Medium
TW-145110,At Risk,69.04,0.0,2874.333333333333,20.0,0.16,0.0,-20.0,-1.0,Medium
TW-126337,At Risk,69.04,0.0,3304.666666666667,20.0,0.16,0.0,-20.0,-1.0,High
TW-117979,At Risk,69.04,0.0,3309.666666666667,20.0,0.16,0.0,-20.0,-1.0,High
TW-117958,At Risk,69.04,0.0,3310.0,20.0,0.16,0.0,-20.0,-1.0,High
TW-116326,At Risk,69.04,0.0,3087.333333333333,20.0,0.16,0.0,-20.0,-1.0,High
TW-147331,At Risk,69.04,0.0,3080.0000000000005,20.0,0.16,0.0,-20.0,-1.0,High
TW-140134,At Risk,69.04,0.0,2876.0,20.0,0.16,0.0,-20.0,-1.0,High
TW-128597,At Risk,69.04,0.0,3307.0,20.0,0.16,0.0,-20.0,-1.0,High
TW-145699,At Risk,69.04,0.0,2292.666666666667,20.0,0.16,0.0,-20.0,-1.0,High
TW-144259,At Risk,69.04,0.0,2878.0,20.0,0.16,0.0,-20.0,-1.0,Medium
TW-132794,At Risk,69.04,0.0,2265.333333333333,20.0,0.16,0.0,-20.0,-1.0,High
TW-137589,At Risk,69.04,0.0,2830.0000000000005,20.0,0.16,0.0,-20.0,-1.0,High
TW-144445,At Risk,69.04,0.0,2869.333333333333,20.0,0.16,0.0,-20.0,-1.0,High
TW-145393,At Risk,69.04,0.0,2296.666666666667,20.0,0.16,0.0,-20.0,-1.0,Low
TW-131288,At Risk,69.04,0.0,2831.333333333333,20.0,0.16,0.0,-20.0,-1.0,High
TW-144439,At Risk,69.04,0.0,2881.6666666666665,20.0,0.16,0.0,-20.0,-1.0,High
TW-142646,At Risk,69.04,0.0,2882.333333333333,20.0,0.16,0.0,-20.0,-1.0,Medium
TW-132749,At Risk,69.04,0.0,2826.0,20.0,0.16,0.0,-20.0,-1.0,High
TW-143802,At Risk,69.04,0.0,2303.333333333333,20.0,0.16,0.0,-20.0,-1.0,Low
TW-135284,At Risk,69.04,0.0,2835.6666666666665,20.0,0.16,0.0,-20.0,-1.0,High
TW-128723,At Risk,69.04,0.0,3051.0,20.0,0.16,0.0,-20.0,-1.0,Medium
TW-135295,At Risk,69.04,0.0,2823.333333333333,20.0,0.16,0.0,-20.0,-1.0,High
TW-147072,At Risk,69.04,0.0,2298.333333333333,20.0,0.16,0.0,-20.0,-1.0,Low
TW-127981,At Risk,69.04,0.0,3309.0,20.0,0.16,0.0,-20.0,-1.0,High
TW-124617,At Risk,69.04,0.0,3056.333333333333,20.0,0.16,0.0,-20.0,-1.0,Medium
TW-144203,At Risk,69.04,0.0,2872.333333333333,20.0,0.16,0.0,-20.0,-1.0,Medium
TW-135583,At Risk,69.04,0.0,2271.666666666667,20.0,0.16,0.0,-20.0,-1.0,Low
TW-134903,At Risk,69.04,0.0,2263.0,20.0,0.16,0.0,-20.0,-1.0,Low
TW-121236,At Risk,69.04,0.0,3046.333333333333,20.0,0.16,0.0,-20.0,-1.0,High
TW-130430,At Risk,69.04,0.0,3310.6666666666665,20.0,0.16,0.0,-20.0,-1.0,High
TW-146734,At Risk,69.04,0.0,2876.333333333333,20.0,0.16,0.0,-20.0,-1.0,Medium
TW-139941,At Risk,69.04,0.0,2880.0000000000005,20.0,0.16,0.0,-20.0,-1.0,High
TW-140953,At Risk,69.04,0.0,2878.333333333333,20.0,0.16,0.0,-20.0,-1.0,High
TW-143807,At Risk,69.04,0.0,2301.6666666666665,20.0,0.16,0.0,-20.0,-1.0,Low
TW-115910,At Risk,69.04,0.0,3315.0,20.0,0.16,0.0,-20.0,-1.0,High
TW-149444,At Risk,69.04,0.0,2292.666666666667,20.0,0.16,0.0,-20.0,-1.0,High
TW-136665,At Risk,69.04,0.0,2821.333333333333,20.0,0.16,0.0,-20.0,-1.0,High
TW-147663,At Risk,69.04,0.0,3129.0000000000005,20.0,0.16,0.0,-20.0,-1.0,High
TW-141226,At Risk,69.04,0.0,2878.0,20.0,0.16,0.0,-20.0,-1.0,Medium
TW-134842,At Risk,69.04,0.0,2821.333333333333,20.0,0.16,0.0,-20.0,-1.0,Medium
TW-123197,At Risk,69.04,0.0,3051.333333333333,20.0,0.16,0.0,-20.0,-1.0,Medium
TW-136398,At Risk,69.04,0.0,2262.6666666666665,20.0,0.16,0.0,-20.0,-1.0,High
TW-139559,At Risk,69.04,0.0,1322.0,20.0,0.16,0.0,-20.0,-1.0,Medium
TW-137832,At Risk,69.04,0.0,2835.6666666666665,20.0,0.16,0.0,-20.0,-1.0,Medium
TW-132295,At Risk,69.04,0.0,1320.3333333333333,20.0,0.16,0.0,-20.0,-1.0,Low
TW-132312,At Risk,69.04,0.0,1322.6666666666667,20.0,0.16,0.0,-20.0,-1.0,Low
TW-145177,At Risk,69.04,0.0,2869.0000000000005,20.0,0.16,0.0,-20.0,-1.0,Medium
TW-141937,At Risk,69.04,0.0,2880.333333333333,20.0,0.16,0.0,-20.0,-1.0,High
TW-126430,At Risk,69.04,0.0,2915.666666666666,20.0,0.16,0.0,-20.0,-1.0,Medium
TW-129335,At Risk,69.04,0.0,3062.6666666666665,20.0,0.16,0.0,-20.0,-1.0,Medium
TW-139459,At Risk,69.04,0.0,2262.0,20.0,0.16,0.0,-20.0,-1.0,High
TW-121866,At Risk,69.04,0.0,2822.333333333333,20.0,0.16,0.0,-20.0,-1.0,Medium
TW-148815,At Risk,69.04,0.0,2307.333333333333,20.0,0.16,0.0,-20.0,-1.0,Low
TW-137522,At Risk,69.04,0.0,2832.666666666667,20.0,0.16,0.0,-20.0,-1.0,High
TW-130996,At Risk,69.04,0.0,2271.666666666667,20.0,0.16,0.0,-20.0,-1.0,Low
TW-122017,At Risk,69.04,0.0,2826.0,20.0,0.16,0.0,-20.0,-1.0,High
TW-117366,At Risk,69.04,0.0,2421.666666666667,20.0,0.16,0.0,-20.0,-1.0,Low
TW-135009,At Risk,69.04,0.0,1322.6666666666667,20.0,0.16,0.0,-20.0,-1.0,Low
TW-127227,At Risk,69.04,0.0,1398.0,20.0,0.16,0.0,-20.0,-1.0,Medium
TW-139313,At Risk,69.04,0.0,2291.333333333334,20.0,0.16,0.0,-20.0,-1.0,Low
TW-146732,At Risk,69.04,0.0,2868.666666666667,20.0,0.16,0.0,-20.0,-1.0,Medium
TW-139021,At Risk,69.04,0.0,2825.6666666666665,20.0,0.16,0.0,-20.0,-1.0,High
TW-135922,At Risk,69.04,0.0,2259.666666666667,20.0,0.16,0.0,-20.0,-1.0,Low
TW-125583,At Risk,69.04,0.0,3050.0,20.0,0.16,0.0,-20.0,-1.0,Medium
TW-139468,At Risk,69.04,0.0,2847.333333333333,20.0,0.16,0.0,-20.0,-1.0,Medium
TW-138185,At Risk,69.04,0.0,2830.666666666667,20.0,0.16,0.0,-20.0,-1.0,High
TW-138153,At Risk,69.04,0.0,2823.666666666667,20.0,0.16,0.0,-20.0,-1.0,High
TW-131760,At Risk,69.04,0.0,3018.333333333333,20.0,0.16,0.0,-20.0,-1.0,High
TW-122280,At Risk,69.04,0.0,3001.0,20.0,0.16,0.0,-20.0,-1.0,Medium
TW-126115,At Risk,69.04,0.0,2862.0,20.0,0.16,0.0,-20.0,-1.0,Medium
TW-128108,At Risk,69.04,0.0,3053.0,20.0,0.16,0.0,-20.0,-1.0,High
TW-139431,At Risk,69.04,0.0,1323.3333333333337,20.0,0.16,0.0,-20.0,-1.0,Low
TW-136336,At Risk,69.04,0.0,3009.333333333333,20.0,0.16,0.0,-20.0,-1.0,High
TW-130368,At Risk,69.04,0.0,1399.3333333333333,20.0,0.16,0.0,-20.0,-1.0,Medium
TW-118715,At Risk,69.04,0.0,3307.666666666667,20.0,0.16,0.0,-20.0,-1.0,High
TW-120283,At Risk,69.04,0.0,3055.666666666667,20.0,0.16,0.0,-20.0,-1.0,Medium
TW-125131,At Risk,69.04,0.0,3048.0,20.0,0.16,0.0,-20.0,-1.0,Medium
TW-117381,At Risk,69.04,0.0,3314.0,20.0,0.16,0.0,-20.0,-1.0,High
TW-121246,At Risk,69.04,0.0,3044.333333333333,20.0,0.16,0.0,-20.0,-1.0,High
TW-148463,At Risk,69.04,0.0,2877.666666666667,20.0,0.16,0.0,-20.0,-1.0,Medium
TW-120079,At Risk,69.04,0.0,3056.0,20.0,0.16,0.0,-20.0,-1.0,Medium
TW-126016,At Risk,69.04,0.0,1395.0,20.0,0.16,0.0,-20.0,-1.0,Medium
TW-142297,At Risk,69.04,0.0,2884.333333333333,20.0,0.16,0.0,-20.0,-1.0,High
TW-124673,At Risk,69.04,0.0,3056.0,20.0,0.16,0.0,-20.0,-1.0,Medium
TW-136159,At Risk,69.04,0.0,2267.666666666667,20.0,0.16,0.0,-20.0,-1.0,High
TW-136560,At Risk,69.04,0.0,2828.666666666667,20.0,0.16,0.0,-20.0,-1.0,Medium
TW-127531,At Risk,69.04,0.0,3313.333333333333,20.0,0.16,0.0,-20.0,-1.0,High
TW-140204,At Risk,69.04,0.0,2884.333333333333,20.0,0.16,0.0,-20.0,-1.0,High
TW-140263,At Risk,69.04,0.0,2291.666666666667,20.0,0.16,0.0,-20.0,-1.0,High
TW-128265,At Risk,69.04,0.0,3054.333333333333,20.0,0.16,0.0,-20.0,-1.0,High
TW-123472,At Risk,69.04,0.0,3052.0,20.0,0.16,0.0,-20.0,-1.0,Medium
TW-145193,At Risk,69.04,0.0,2867.333333333333,20.0,0.16,0.0,-20.0,-1.0,High
TW-119667,At Risk,69.04,0.0,2421.333333333333,20.0,0.16,0.0,-20.0,-1.0,Low
TW-138765,At Risk,69.04,0.0,2848.0,20.0,0.16,0.0,-20.0,-1.0,High
TW-118763,At Risk,69.04,0.0,3053.0,20.0,0.16,0.0,-20.0,-1.0,Medium
TW-139276,At Risk,69.04,0.0,2264.333333333333,20.0,0.16,0.0,-20.0,-1.0,Low
TW-141608,At Risk,69.04,0.0,2298.333333333333,20.0,0.16,0.0,-20.0,-1.0,High
TW-127867,At Risk,69.04,0.0,3317.0000000000005,20.0,0.16,0.0,-20.0,-1.0,High
TW-139062,At Risk,69.04,0.0,1319.6666666666667,20.0,0.16,0.0,-20.0,-1.0,Low
TW-116374,At Risk,69.04,0.0,2863.0,20.0,0.16,0.0,-20.0,-1.0,High
TW-125958,At Risk,69.04,0.0,2854.333333333333,20.0,0.16,0.0,-20.0,-1.0,Medium
TW-118636,At Risk,69.04,0.0,3318.333333333333,20.0,0.16,0.0,-20.0,-1.0,High
TW-140662,At Risk,69.03,0.0,3064.333333333333,20.0,0.16,0.0,-20.0,-1.0,High
TW-117618,At Risk,69.03,0.0,2417.333333333333,20.0,0.16,0.0,-20.0,-1.0,High
TW-126861,At Risk,69.03,0.0,3045.0,20.0,0.16,0.0,-20.0,-1.0,Medium
TW-133153,At Risk,69.03,0.0,2826.333333333333,20.0,0.16,0.0,-20.0,-1.0,High
TW-127608,At Risk,69.03,0.0,2408.666666666667,20.0,0.16,0.0,-20.0,-1.0,Low
TW-136522,At Risk,69.03,0.0,2819.0000000000005,20.0,0.16,0.0,-20.0,-1.0,High
TW-131909,At Risk,69.03,0.0,2814.0,20.0,0.16,0.0,-20.0,-1.0,High
TW-140008,At Risk,69.03,0.0,2865.666666666666,20.0,0.16,0.0,-20.0,-1.0,High
TW-142621,At Risk,69.03,0.0,2292.0000000000005,20.0,0.16,0.0,-20.0,-1.0,High
TW-121206,At Risk,69.03,0.0,2403.0,20.0,0.16,0.0,-20.0,-1.0,Low
TW-117911,At Risk,69.03,0.0,3050.333333333333,20.0,0.16,0.0,-20.0,-1.0,High
TW-117096,At Risk,69.03,0.0,3308.333333333333,20.0,0.16,0.0,-20.0,-1.0,High
TW-133693,At Risk,69.03,0.0,2868.0,20.0,0.16,0.0,-20.0,-1.0,High
TW-136246,At Risk,69.03,0.0,2810.6666666666665,20.0,0.16,0.0,-20.0,-1.0,High
TW-122979,At Risk,69.03,0.0,2414.333333333333,20.0,0.16,0.0,-20.0,-1.0,Low
TW-127205,At Risk,69.03,0.0,3047.0,20.0,0.16,0.0,-20.0,-1.0,Medium
TW-117463,At Risk,69.03,0.0,2382.666666666667,20.0,0.16,0.0,-20.0,-1.0,Low
TW-128552,At Risk,69.03,0.0,3292.666666666667,20.0,0.16,0.0,-20.0,-1.0,High
TW-143123,At Risk,69.03,0.0,2867.0000000000005,20.0,0.16,0.0,-20.0,-1.0,High
TW-133760,At Risk,69.03,0.0,2253.0,20.0,0.16,0.0,-20.0,-1.0,High
TW-135985,At Risk,69.03,0.0,2816.0000000000005,20.0,0.16,0.0,-20.0,-1.0,Medium
TW-143659,At Risk,69.03,0.0,2858.0,20.0,0.16,0.0,-20.0,-1.0,Medium
TW-121247,At Risk,69.03,0.0,2284.333333333333,20.0,0.16,0.0,-20.0,-1.0,High
TW-134555,At Risk,69.03,0.0,2816.0000000000005,20.0,0.16,0.0,-20.0,-1.0,Medium
TW-127169,At Risk,69.03,0.0,2403.0,20.0,0.16,0.0,-20.0,-1.0,Low
TW-133387,At Risk,69.03,0.0,2258.0000000000005,20.0,0.16,0.0,-20.0,-1.0,High
TW-121474,At Risk,69.03,0.0,2397.666666666667,20.0,0.16,0.0,-20.0,-1.0,High
TW-127774,At Risk,69.03,0.0,3308.333333333333,20.0,0.16,0.0,-20.0,-1.0,High
TW-135151,At Risk,69.03,0.0,2813.333333333333,20.0,0.16,0.0,-20.0,-1.0,Medium
TW-118054,At Risk,69.03,0.0,3310.333333333333,20.0,0.16,0.0,-20.0,-1.0,High
TW-133623,At Risk,69.03,0.0,2256.666666666667,20.0,0.16,0.0,-20.0,-1.0,Low
TW-131496,At Risk,69.03,0.0,1323.6666666666667,20.0,0.16,0.0,-20.0,-1.0,Low
TW-127247,At Risk,69.03,0.0,3301.0,20.0,0.16,0.0,-20.0,-1.0,High
TW-133271,At Risk,69.03,0.0,1317.0,20.0,0.16,0.0,-20.0,-1.0,Medium
TW-121967,At Risk,69.03,0.0,2414.333333333333,20.0,0.16,0.0,-20.0,-1.0,High
TW-132906,At Risk,69.03,0.0,2819.333333333333,20.0,0.16,0.0,-20.0,-1.0,High
TW-125264,At Risk,69.03,0.0,3037.6666666666665,20.0,0.16,0.0,-20.0,-1.0,Medium
TW-124267,At Risk,69.03,0.0,3039.9999999999995,20.0,0.16,0.0,-20.0,-1.0,Medium
TW-135395,At Risk,69.03,0.0,2819.666666666667,20.0,0.16,0.0,-20.0,-1.0,Medium
TW-140257,At Risk,69.03,0.0,2869.333333333333,20.0,0.16,0.0,-20.0,-1.0,Medium
TW-117535,At Risk,69.03,0.0,2411.0,20.0,0.16,0.0,-20.0,-1.0,Low
TW-148669,At Risk,69.03,0.0,2866.0000000000005,20.0,0.16,0.0,-20.0,-1.0,High
TW-139915,At Risk,69.03,0.0,2297.666666666667,20.0,0.16,0.0,-20.0,-1.0,Low
TW-134918,At Risk,69.03,0.0,2263.6666666666665,20.0,0.16,0.0,-20.0,-1.0,High
TW-143033,At Risk,69.03,0.0,2282.0000000000005,20.0,0.16,0.0,-20.0,-1.0,High
TW-142770,At Risk,69.03,0.0,2857.333333333333,20.0,0.16,0.0,-20.0,-1.0,High
TW-147332,At Risk,69.03,0.0,2285.333333333333,20.0,0.16,0.0,-20.0,-1.0,High
TW-137848,At Risk,69.03,0.0,2816.333333333334,20.0,0.16,0.0,-20.0,-1.0,Medium
TW-137374,At Risk,69.03,0.0,2260.333333333333,20.0,0.16,0.0,-20.0,-1.0,Low
TW-122801,At Risk,69.03,0.0,3301.6666666666665,20.0,0.16,0.0,-20.0,-1.0,High
TW-117973,At Risk,69.03,0.0,3301.6666666666665,20.0,0.16,0.0,-20.0,-1.0,High
TW-121333,At Risk,69.03,0.0,2409.333333333333,20.0,0.16,0.0,-20.0,-1.0,Low
TW-136802,At Risk,69.03,0.0,2258.0000000000005,20.0,0.16,0.0,-20.0,-1.0,High
TW-140916,At Risk,69.03,0.0,3072.333333333333,20.0,0.16,0.0,-20.0,-1.0,High
TW-124479,At Risk,69.03,0.0,3043.333333333333,20.0,0.16,0.0,-20.0,-1.0,High
TW-134902,At Risk,69.03,0.0,2811.333333333333,20.0,0.16,0.0,-20.0,-1.0,Medium
