customer_id,last_purchase,frequency,monetary_total,monetary_avg,recency_days,ticket_volume,resolution_time_avg,social_mentions_count,sentiment_mean,sentiment_min,sentiment_max,sentiment_recent_mean,sentiment_trend,avg_purchase_value,purchase_frequency,clv,churned
TW-130085,2017-11-02,3,64.81,21.60333333333333,3041,1,24.0,1,0.0,0.0,0.0,0.0,0.0,21.60333333333333,3,2160.3333333333335,0
TW-130086,2017-11-02,4,118.54,29.635,3041,2,24.0,2,0.0,0.0,0.0,0.0,0.0,29.635,4,3951.3333333333335,0
TW-130087,2017-11-02,4,102.74,25.685,3041,1,24.0,1,0.0,0.0,0.0,0.0,0.0,25.685,4,3424.6666666666665,0
TW-130088,2017-11-23,2,45.8,22.9,3020,1,24.0,1,0.0,0.0,0.0,0.0,0.0,22.9,2,1526.6666666666665,0
TW-130089,2017-11-02,2,50.34,25.17,3041,2,24.0,2,0.0,0.0,0.0,0.0,0.0,25.17,2,1678.0000000000002,0
TW-130090,2017-11-25,4,118.91,29.7275,3018,1,24.0,1,0.0,0.0,0.0,0.0,0.0,29.7275,4,3963.6666666666665,0
TW-130091,2017-11-26,4,109.52,27.380000000000003,3017,3,24.0,3,0.0,0.0,0.0,0.0,0.0,27.380000000000003,4,3650.666666666667,0
TW-130092,2017-11-26,2,48.6,24.3,3017,1,24.0,1,0.0,0.0,0.0,0.0,0.0,24.3,2,1620.0,0
TW-130093,2017-11-25,2,46.49,23.245,3018,2,24.0,2,0.0,0.0,0.0,0.0,0.0,23.245,2,1549.6666666666667,0
TW-130094,2017-11-26,2,48.28,24.14,3017,2,24.0,2,0.0,0.0,0.0,0.0,0.0,24.14,2,1609.3333333333335,0
TW-130095,2017-11-25,1,40.29,40.29,3018,2,24.0,2,0.0,0.0,0.0,0.0,0.0,40.29,1,1343.0,0
TW-130096,2017-11-25,2,39.99,19.995,3018,1,24.0,1,0.0,0.0,0.0,0.0,0.0,19.995,2,1333.0000000000002,0
TW-130097,2017-11-02,5,152.28,30.456,3041,3,24.0,3,0.0,0.0,0.0,0.0,0.0,30.456,5,5076.0,0
TW-130098,2017-11-02,5,149.26,29.852,3041,3,24.0,3,0.3333333333333333,0.0,1.0,0.3333333333333333,0.0,29.852,5,4975.333333333333,0
TW-130099,2017-11-01,1,32.56,32.56,3042,1,24.0,1,0.0,0.0,0.0,0.0,0.0,32.56,1,1085.3333333333335,0
TW-130100,2017-11-02,2,59.27,29.635,3041,2,24.0,2,0.5,0.0,1.0,0.5,0.0,29.635,2,1975.6666666666667,0
TW-130101,2017-11-02,4,139.01,34.7525,3041,4,24.0,4,0.0,0.0,0.0,0.0,0.0,34.7525,4,4633.666666666667,0
TW-130102,2017-11-02,4,125.31,31.3275,3041,2,24.0,2,0.0,0.0,0.0,0.0,0.0,31.3275,4,4177.0,0
TW-130103,2017-11-02,4,125.95,31.4875,3041,1,24.0,1,0.0,0.0,0.0,0.0,0.0,31.4875,4,4198.333333333334,0
TW-130104,2017-10-31,1,29.53,29.53,3043,2,24.0,2,0.0,0.0,0.0,0.0,0.0,29.53,1,984.3333333333334,0
TW-130105,2017-11-01,4,117.05,29.2625,3042,1,24.0,1,0.0,0.0,0.0,0.0,0.0,29.2625,4,3901.6666666666665,0
TW-130106,2017-11-01,4,102.7,25.675,3042,1,24.0,1,0.0,0.0,0.0,0.0,0.0,25.675,4,3423.3333333333335,0
TW-130107,2017-11-02,4,136.65,34.1625,3041,5,24.0,5,0.0,-1.0,1.0,0.0,0.0,34.1625,4,4555.0,0
TW-130109,2017-11-02,4,123.09,30.7725,3041,3,24.0,3,0.0,0.0,0.0,0.0,0.0,30.7725,4,4103.0,0
TW-130110,2017-11-04,3,90.36,30.120000000000005,3039,1,24.0,1,0.0,0.0,0.0,0.0,0.0,30.120000000000005,3,3012.0000000000005,0
TW-130111,2017-11-01,4,113.16,28.29,3042,1,24.0,1,-1.0,-1.0,-1.0,-1.0,0.0,28.29,4,3772.0,1
TW-130112,2017-11-01,3,108.1,36.03333333333333,3042,1,24.0,1,0.0,0.0,0.0,0.0,0.0,36.03333333333333,3,3603.3333333333335,0
TW-130113,2017-11-08,5,175.05,35.010000000000005,3035,6,24.0,6,0.1666666666666666,0.0,1.0,0.3333333333333333,0.1666666666666666,35.010000000000005,5,5835.000000000001,1
TW-130114,2017-11-02,4,105.69,26.4225,3041,1,24.0,1,0.0,0.0,0.0,0.0,0.0,26.4225,4,3523.0,0
TW-130115,2017-11-01,1,39.01,39.01,3042,2,24.0,2,0.0,0.0,0.0,0.0,0.0,39.01,1,1300.3333333333333,0
TW-130116,2017-11-02,4,101.52,25.38,3041,1,24.0,1,0.0,0.0,0.0,0.0,0.0,25.38,4,3384.0,0
TW-130117,2017-11-01,1,26.33,26.33,3042,1,24.0,1,0.0,0.0,0.0,0.0,0.0,26.33,1,877.6666666666666,0
TW-130118,2017-11-02,1,33.93,33.93,3041,1,24.0,1,0.0,0.0,0.0,0.0,0.0,33.93,1,1131.0,0
TW-130119,2017-11-02,3,86.58,28.86,3041,1,24.0,1,0.0,0.0,0.0,0.0,0.0,28.86,3,2886.0,0
TW-130120,2017-11-02,3,81.4,27.133333333333336,3041,1,24.0,1,0.0,0.0,0.0,0.0,0.0,27.133333333333336,3,2713.3333333333335,0
TW-130121,2017-11-02,1,33.19,33.19,3041,1,24.0,1,0.0,0.0,0.0,0.0,0.0,33.19,1,1106.3333333333333,0
TW-130122,2017-11-24,3,65.39,21.796666666666667,3019,1,24.0,1,0.0,0.0,0.0,0.0,0.0,21.796666666666667,3,2179.666666666667,0
TW-130123,2017-11-29,3,112.62,37.54,3014,8,24.0,8,0.0,0.0,0.0,0.0,0.0,37.54,3,3754.0000000000005,1
TW-130124,2017-11-02,2,73.28,36.64,3041,1,24.0,1,0.0,0.0,0.0,0.0,0.0,36.64,2,2442.666666666667,0
TW-130125,2017-11-02,3,101.58,33.86000000000001,3041,3,24.0,3,0.0,0.0,0.0,0.0,0.0,33.86000000000001,3,3386.0000000000005,0
TW-130126,2017-11-02,2,66.44,33.22,3041,1,24.0,1,0.0,0.0,0.0,0.0,0.0,33.22,2,2214.6666666666665,0
TW-130127,2017-11-02,1,29.5,29.5,3041,1,24.0,1,0.0,0.0,0.0,0.0,0.0,29.5,1,983.3333333333334,0
TW-130128,2017-11-01,1,32.27,32.27,3042,1,24.0,1,0.0,0.0,0.0,0.0,0.0,32.27,1,1075.6666666666667,0
TW-130130,2017-10-31,4,113.33,28.3325,3043,2,24.0,2,0.0,0.0,0.0,0.0,0.0,28.3325,4,3777.666666666667,0
TW-130131,2017-11-03,3,87.53,29.176666666666662,3040,1,24.0,1,0.0,0.0,0.0,0.0,0.0,29.176666666666662,3,2917.6666666666665,0
TW-130132,2017-11-07,2,49.59,24.795,3036,3,24.0,3,0.0,0.0,0.0,0.0,0.0,24.795,2,1653.0000000000002,0
TW-130133,2017-11-02,5,218.85,43.77,3041,8,24.0,8,0.0,0.0,0.0,0.0,0.0,43.77,5,7295.000000000001,1
TW-130134,2017-11-02,3,109.18,36.39333333333334,3041,7,24.0,7,0.0,0.0,0.0,0.0,0.0,36.39333333333334,3,3639.3333333333335,1
TW-130135,2017-11-01,1,33.11,33.11,3042,1,24.0,1,0.0,0.0,0.0,0.0,0.0,33.11,1,1103.6666666666667,0
TW-130136,2017-11-02,3,84.33,28.11,3041,1,24.0,1,0.0,0.0,0.0,0.0,0.0,28.11,3,2811.0,0
TW-130137,2017-11-01,1,35.82,35.82,3042,2,24.0,2,0.0,0.0,0.0,0.0,0.0,35.82,1,1194.0,0
TW-130138,2017-11-02,2,58.260000000000005,29.130000000000003,3041,2,24.0,2,0.0,0.0,0.0,0.0,0.0,29.130000000000003,2,1942.0000000000002,0
TW-130139,2017-11-02,4,166.68,41.67,3041,9,24.0,9,0.0,0.0,0.0,0.0,0.0,41.67,4,5556.0,1
TW-130140,2017-11-02,4,106.73,26.6825,3041,1,24.0,1,0.0,0.0,0.0,0.0,0.0,26.6825,4,3557.666666666667,0
TW-130141,2017-11-01,1,29.76,29.76,3042,2,24.0,2,0.0,0.0,0.0,0.0,0.0,29.76,1,992.0000000000001,0
TW-130142,2017-11-02,2,74.96000000000001,37.48,3041,2,24.0,2,0.0,0.0,0.0,0.0,0.0,37.48,2,2498.6666666666665,0
TW-130143,2017-11-01,2,53.47,26.735,3042,1,24.0,1,0.0,0.0,0.0,0.0,0.0,26.735,2,1782.3333333333333,0
TW-130144,2017-11-02,4,137.09,34.2725,3041,1,24.0,1,1.0,1.0,1.0,1.0,0.0,34.2725,4,4569.666666666667,0
TW-130145,2017-11-02,1,31.1,31.1,3041,1,24.0,1,0.0,0.0,0.0,0.0,0.0,31.1,1,1036.6666666666667,0
TW-130146,2017-11-02,4,133.73000000000002,33.432500000000005,3041,2,24.0,2,0.0,0.0,0.0,0.0,0.0,33.432500000000005,4,4457.666666666668,0
TW-130147,2017-11-02,4,141.32999999999998,35.3325,3041,5,24.0,5,0.0,0.0,0.0,0.0,0.0,35.3325,4,4711.000000000001,0
TW-130148,2017-10-31,4,103.3,25.825,3043,3,24.0,3,0.0,0.0,0.0,0.0,0.0,25.825,4,3443.3333333333335,0
TW-130149,2017-11-02,3,69.54,23.180000000000003,3041,1,24.0,1,0.0,0.0,0.0,0.0,0.0,23.180000000000003,3,2318.0000000000005,0
TW-130150,2017-11-24,4,118.41,29.6025,3019,1,24.0,1,0.0,0.0,0.0,0.0,0.0,29.6025,4,3947.0,0
TW-130151,2017-11-25,2,66.41,33.205,3018,1,24.0,1,0.0,0.0,0.0,0.0,0.0,33.205,2,2213.6666666666665,0
TW-130152,2017-11-23,1,32.89,32.89,3020,1,24.0,1,0.0,0.0,0.0,0.0,0.0,32.89,1,1096.3333333333335,0
TW-130153,2017-11-24,2,73.64,36.82,3019,1,24.0,1,0.0,0.0,0.0,0.0,0.0,36.82,2,2454.666666666667,0
TW-130154,2017-11-01,3,99.33,33.11,3042,2,24.0,2,0.0,0.0,0.0,0.0,0.0,33.11,3,3311.0,0
TW-130155,2017-11-02,2,54.74,27.37,3041,2,24.0,2,0.0,0.0,0.0,0.0,0.0,27.37,2,1824.6666666666667,0
TW-130156,2017-11-02,1,25.2,25.2,3041,2,24.0,2,0.0,0.0,0.0,0.0,0.0,25.2,1,840.0,0
TW-130158,2017-10-31,1,19.25,19.25,3043,1,24.0,1,0.0,0.0,0.0,0.0,0.0,19.25,1,641.6666666666667,0
TW-130159,2017-11-01,1,18.58,18.58,3042,1,24.0,1,0.0,0.0,0.0,0.0,0.0,18.58,1,619.3333333333333,0
TW-130160,2017-11-26,1,27.79,27.79,3017,1,24.0,1,0.0,0.0,0.0,0.0,0.0,27.79,1,926.3333333333334,0
TW-130161,2017-11-27,3,86.19,28.73,3016,1,24.0,1,0.0,0.0,0.0,0.0,0.0,28.73,3,2873.0,0
TW-130162,2017-11-26,2,68.24000000000001,34.120000000000005,3017,1,24.0,1,0.0,0.0,0.0,0.0,0.0,34.120000000000005,2,2274.666666666667,0
TW-130163,2017-11-27,2,64.53999999999999,32.27,3016,1,24.0,1,0.0,0.0,0.0,0.0,0.0,32.27,2,2151.3333333333335,0
TW-130164,2017-11-27,4,114.67,28.6675,3016,1,24.0,1,0.0,0.0,0.0,0.0,0.0,28.6675,4,3822.3333333333335,0
TW-130165,2017-11-27,4,99.53,24.8825,3016,1,24.0,1,0.0,0.0,0.0,0.0,0.0,24.8825,4,3317.666666666667,0
TW-130166,2017-11-01,2,67.1,33.55,3042,5,24.0,5,0.0,0.0,0.0,0.0,0.0,33.55,2,2236.6666666666665,0
TW-130167,2017-11-02,2,58.06,29.03,3041,1,24.0,1,0.0,0.0,0.0,0.0,0.0,29.03,2,1935.3333333333335,0
TW-130168,2017-10-30,4,129.03,32.2575,3044,1,24.0,1,1.0,1.0,1.0,1.0,0.0,32.2575,4,4301.0,0
TW-130169,2017-11-02,4,123.83,30.9575,3041,2,24.0,2,0.0,0.0,0.0,0.0,0.0,30.9575,4,4127.666666666667,0
TW-130170,2017-11-02,3,73.32,24.44,3041,1,24.0,1,0.0,0.0,0.0,0.0,0.0,24.44,3,2444.0000000000005,0
TW-130171,2017-11-02,3,79.98,26.66,3041,1,24.0,1,0.0,0.0,0.0,0.0,0.0,26.66,3,2666.0000000000005,0
TW-130172,2017-11-02,3,90.21,30.070000000000004,3041,1,24.0,1,0.0,0.0,0.0,0.0,0.0,30.070000000000004,3,3007.0000000000005,0
TW-130173,2017-11-01,2,47.39,23.695,3042,1,24.0,1,0.0,0.0,0.0,0.0,0.0,23.695,2,1579.6666666666667,0
TW-130174,2017-11-02,5,169.97,33.994,3041,6,24.0,6,0.0,0.0,0.0,0.0,0.0,33.994,5,5665.666666666667,1
TW-130175,2017-11-28,6,256.79,42.79833333333334,3015,8,24.0,8,0.125,0.0,1.0,0.0,-0.125,42.79833333333334,6,8559.666666666668,1
TW-130176,2017-11-24,4,126.71,31.6775,3019,2,24.0,2,0.0,0.0,0.0,0.0,0.0,31.6775,4,4223.666666666667,0
TW-130177,2017-11-01,3,91.71,30.57,3042,1,24.0,1,0.0,0.0,0.0,0.0,0.0,30.57,3,3057.0000000000005,0
TW-130178,2017-11-02,3,107.42,35.806666666666665,3041,1,24.0,1,0.0,0.0,0.0,0.0,0.0,35.806666666666665,3,3580.6666666666665,0
TW-130180,2017-11-01,1,24.75,24.75,3042,1,24.0,1,0.0,0.0,0.0,0.0,0.0,24.75,1,825.0,0
TW-130181,2017-11-03,5,178.66,35.732,3040,4,24.0,4,0.0,0.0,0.0,0.0,0.0,35.732,5,5955.333333333333,0
TW-130183,2017-11-02,3,92.28,30.76,3041,2,24.0,2,0.0,0.0,0.0,0.0,0.0,30.76,3,3076.0,0
TW-130184,2017-11-02,4,95.43,23.8575,3041,1,24.0,1,0.0,0.0,0.0,0.0,0.0,23.8575,4,3181.0000000000005,0
TW-130185,2017-11-02,1,31.32,31.32,3041,1,24.0,1,0.0,0.0,0.0,0.0,0.0,31.32,1,1044.0,0
TW-130186,2017-11-02,3,93.0,31.0,3041,1,24.0,1,0.0,0.0,0.0,0.0,0.0,31.0,3,3100.0,0
TW-130187,2017-11-02,4,112.31,28.0775,3041,1,24.0,1,0.0,0.0,0.0,0.0,0.0,28.0775,4,3743.666666666667,0
TW-130188,2017-11-02,1,39.1,39.1,3041,1,24.0,1,1.0,1.0,1.0,1.0,0.0,39.1,1,1303.3333333333335,0
TW-130189,2017-11-02,4,122.46,30.615,3041,2,24.0,2,0.0,0.0,0.0,0.0,0.0,30.615,4,4082.0,0
TW-130190,2017-11-02,4,129.94,32.485,3041,2,24.0,2,0.0,0.0,0.0,0.0,0.0,32.485,4,4331.333333333333,0
TW-130191,2017-11-02,1,22.76,22.76,3041,2,24.0,2,0.0,0.0,0.0,0.0,0.0,22.76,1,758.6666666666667,0
TW-130192,2017-11-02,2,55.45,27.725,3041,2,24.0,2,0.0,0.0,0.0,0.0,0.0,27.725,2,1848.3333333333335,0
TW-130193,2017-11-01,1,26.3,26.3,3042,1,24.0,1,0.0,0.0,0.0,0.0,0.0,26.3,1,876.6666666666667,0
TW-130194,2017-11-27,3,87.78999999999999,29.26333333333333,3016,1,24.0,1,0.0,0.0,0.0,0.0,0.0,29.26333333333333,3,2926.333333333333,0
TW-130195,2017-11-26,4,135.16,33.79,3017,2,24.0,2,0.0,0.0,0.0,0.0,0.0,33.79,4,4505.333333333333,0
TW-130196,2017-11-27,4,101.56,25.39,3016,1,24.0,1,0.0,0.0,0.0,0.0,0.0,25.39,4,3385.3333333333335,0
TW-130197,2017-11-26,6,301.64,50.27333333333333,3017,14,24.0,14,0.0,0.0,0.0,0.0,0.0,50.27333333333333,6,10054.666666666666,1
TW-130198,2017-11-23,3,95.44,31.813333333333333,3020,2,24.0,2,0.0,0.0,0.0,0.0,0.0,31.813333333333333,3,3181.3333333333335,0
TW-130199,2017-11-27,3,70.53999999999999,23.51333333333333,3016,1,24.0,1,0.0,0.0,0.0,0.0,0.0,23.51333333333333,3,2351.333333333333,0
TW-130200,2017-11-27,3,95.12,31.706666666666667,3016,1,24.0,1,0.0,0.0,0.0,0.0,0.0,31.706666666666667,3,3170.666666666667,0
TW-130201,2017-11-26,4,122.12,30.53,3017,2,24.0,2,0.0,0.0,0.0,0.0,0.0,30.53,4,4070.666666666667,0
TW-130202,2017-11-27,3,91.6,30.53333333333333,3016,1,24.0,1,0.0,0.0,0.0,0.0,0.0,30.53333333333333,3,3053.333333333333,0
TW-130203,2017-11-26,5,178.68,35.736000000000004,3017,4,24.0,4,0.0,0.0,0.0,0.0,0.0,35.736000000000004,5,5956.0,0
TW-130204,2017-11-26,2,71.93,35.965,3017,1,24.0,1,0.0,0.0,0.0,0.0,0.0,35.965,2,2397.666666666667,0
TW-130205,2017-11-26,3,86.33,28.776666666666667,3017,1,24.0,1,0.0,0.0,0.0,0.0,0.0,28.776666666666667,3,2877.6666666666665,0
TW-130206,2017-11-27,4,107.45,26.8625,3016,3,24.0,3,0.0,0.0,0.0,0.0,0.0,26.8625,4,3581.666666666667,0
TW-130207,2017-11-21,2,71.14,35.57,3022,2,24.0,2,0.0,0.0,0.0,0.0,0.0,35.57,2,2371.3333333333335,0
TW-130208,2017-11-25,1,38.15,38.15,3018,1,24.0,1,0.0,0.0,0.0,0.0,0.0,38.15,1,1271.6666666666667,0
TW-130209,2017-11-26,3,98.44,32.81333333333333,3017,1,24.0,1,0.0,0.0,0.0,0.0,0.0,32.81333333333333,3,3281.3333333333335,0
TW-130210,2017-11-27,3,92.11,30.703333333333333,3016,1,24.0,1,0.0,0.0,0.0,0.0,0.0,30.703333333333333,3,3070.3333333333335,0
TW-130211,2017-11-27,4,86.24,21.56,3016,1,24.0,1,0.0,0.0,0.0,0.0,0.0,21.56,4,2874.6666666666665,0
TW-130212,2017-11-26,1,28.05,28.05,3017,2,24.0,2,0.0,0.0,0.0,0.0,0.0,28.05,1,935.0000000000001,0
TW-130213,2017-11-26,5,167.39,33.478,3017,3,24.0,3,0.0,0.0,0.0,0.0,0.0,33.478,5,5579.666666666667,0
TW-130214,2017-11-27,1,26.48,26.48,3016,1,24.0,1,0.0,0.0,0.0,0.0,0.0,26.48,1,882.6666666666667,0
TW-130215,2017-11-26,4,112.55,28.1375,3017,3,24.0,3,0.0,0.0,0.0,0.0,0.0,28.1375,4,3751.6666666666665,0
TW-130216,2017-11-27,4,137.17000000000002,34.292500000000004,3016,1,24.0,1,0.0,0.0,0.0,0.0,0.0,34.292500000000004,4,4572.333333333334,0
TW-130217,2017-11-27,1,40.02,40.02,3016,2,24.0,2,0.0,0.0,0.0,0.0,0.0,40.02,1,1334.0000000000002,0
TW-130218,2017-11-27,1,34.41,34.41,3016,1,24.0,1,0.0,0.0,0.0,0.0,0.0,34.41,1,1147.0,0
TW-130219,2017-11-26,2,70.91,35.455,3017,1,24.0,1,0.0,0.0,0.0,0.0,0.0,35.455,2,2363.6666666666665,0
TW-130220,2017-11-26,3,64.87,21.62333333333333,3017,2,24.0,2,0.0,0.0,0.0,0.0,0.0,21.62333333333333,3,2162.333333333333,0
TW-130221,2017-11-27,4,102.09,25.5225,3016,2,24.0,2,0.0,0.0,0.0,0.0,0.0,25.5225,4,3403.0000000000005,0
TW-130222,2017-11-27,2,59.82,29.91,3016,1,24.0,1,0.0,0.0,0.0,0.0,0.0,29.91,2,1994.0,0
TW-130223,2017-11-27,3,90.13,30.043333333333333,3016,1,24.0,1,0.0,0.0,0.0,0.0,0.0,30.043333333333333,3,3004.3333333333335,0
TW-130224,2017-11-27,4,130.25,32.5625,3016,1,24.0,1,-1.0,-1.0,-1.0,-1.0,0.0,32.5625,4,4341.666666666667,1
TW-130225,2017-11-26,1,19.38,19.38,3017,2,24.0,2,0.0,0.0,0.0,0.0,0.0,19.38,1,646.0,0
TW-130226,2017-11-27,3,90.42,30.14,3016,1,24.0,1,0.0,0.0,0.0,0.0,0.0,30.14,3,3014.0,0
TW-130227,2017-11-26,3,63.21,21.07,3017,2,24.0,2,-0.5,-1.0,0.0,-0.5,0.0,21.07,3,2107.0,1
TW-130228,2017-11-26,1,38.08,38.08,3017,1,24.0,1,0.0,0.0,0.0,0.0,0.0,38.08,1,1269.3333333333333,0
TW-130229,2017-11-26,2,39.49,19.745,3017,1,24.0,1,0.0,0.0,0.0,0.0,0.0,19.745,2,1316.3333333333335,0
TW-130230,2017-11-27,1,38.83,38.83,3016,2,24.0,2,0.5,0.0,1.0,0.5,0.0,38.83,1,1294.3333333333333,0
TW-130231,2017-11-26,2,54.38,27.19,3017,2,24.0,2,0.0,0.0,0.0,0.0,0.0,27.19,2,1812.6666666666667,0
TW-130232,2017-11-23,1,19.12,19.12,3020,2,24.0,2,0.0,0.0,0.0,0.0,0.0,19.12,1,637.3333333333334,0
TW-130233,2017-11-24,4,189.4,47.35,3019,11,24.0,11,0.0,0.0,0.0,0.0,0.0,47.35,4,6313.333333333334,1
TW-130234,2017-11-02,2,60.96,30.48,3041,1,24.0,1,0.0,0.0,0.0,0.0,0.0,30.48,2,2032.0,0
TW-130235,2017-11-01,3,93.7,31.23333333333333,3042,2,24.0,2,0.0,0.0,0.0,0.0,0.0,31.23333333333333,3,3123.333333333333,0
TW-130236,2017-11-02,5,172.47,34.494,3041,4,24.0,4,0.0,0.0,0.0,0.0,0.0,34.494,5,5749.0,0
TW-130237,2017-11-02,4,120.05,30.0125,3041,1,24.0,1,0.0,0.0,0.0,0.0,0.0,30.0125,4,4001.6666666666665,0
TW-130238,2017-11-01,3,99.09,33.03,3042,3,24.0,3,0.0,0.0,0.0,0.0,0.0,33.03,3,3303.0000000000005,0
TW-130239,2017-11-02,5,170.41,34.082,3041,4,24.0,4,0.0,0.0,0.0,0.0,0.0,34.082,5,5680.333333333333,0
TW-130240,2017-11-02,4,120.44,30.11,3041,1,24.0,1,0.0,0.0,0.0,0.0,0.0,30.11,4,4014.6666666666665,0
TW-130241,2017-11-01,1,19.47,19.47,3042,2,24.0,2,0.0,0.0,0.0,0.0,0.0,19.47,1,649.0,0
TW-130242,2017-11-02,3,67.72,22.57333333333333,3041,3,24.0,3,0.0,0.0,0.0,0.0,0.0,22.57333333333333,3,2257.3333333333335,0
TW-130243,2017-11-02,5,144.42000000000002,28.884000000000004,3041,3,24.0,3,0.0,0.0,0.0,0.0,0.0,28.884000000000004,5,4814.000000000001,0
TW-130244,2017-11-01,2,73.00999999999999,36.505,3042,1,24.0,1,0.0,0.0,0.0,0.0,0.0,36.505,2,2433.666666666667,0
TW-130245,2017-11-02,1,38.26,38.26,3041,2,24.0,2,0.0,0.0,0.0,0.0,0.0,38.26,1,1275.3333333333333,0
TW-130246,2017-11-02,3,112.78,37.59333333333333,3041,3,24.0,3,0.0,0.0,0.0,0.0,0.0,37.59333333333333,3,3759.3333333333326,0
TW-130247,2017-11-01,3,77.61,25.87,3042,2,24.0,2,0.0,0.0,0.0,0.0,0.0,25.87,3,2587.0,0
TW-130248,2017-11-02,3,80.23,26.743333333333336,3041,4,24.0,4,0.0,0.0,0.0,0.0,0.0,26.743333333333336,3,2674.3333333333335,0
TW-130249,2017-11-01,3,75.46,25.15333333333333,3042,2,24.0,2,0.0,0.0,0.0,0.0,0.0,25.15333333333333,3,2515.3333333333326,0
TW-130250,2017-11-02,3,93.8,31.266666666666666,3041,2,24.0,2,0.0,0.0,0.0,0.0,0.0,31.266666666666666,3,3126.6666666666665,0
TW-130251,2017-11-27,4,111.82,27.955,3016,3,24.0,3,0.0,0.0,0.0,0.0,0.0,27.955,4,3727.333333333333,0
TW-130252,2017-11-02,3,90.65,30.21666666666667,3041,1,24.0,1,0.0,0.0,0.0,0.0,0.0,30.21666666666667,3,3021.666666666667,0
TW-130253,2017-11-02,4,112.1,28.025,3041,2,24.0,2,0.0,0.0,0.0,0.0,0.0,28.025,4,3736.6666666666665,0
TW-130254,2017-11-02,5,148.22,29.644,3041,3,24.0,3,0.0,0.0,0.0,0.0,0.0,29.644,5,4940.666666666667,0
TW-130255,2017-11-01,1,28.86,28.86,3042,2,24.0,2,0.0,0.0,0.0,0.0,0.0,28.86,1,962.0,0
TW-130256,2017-11-02,4,134.89,33.7225,3041,1,24.0,1,0.0,0.0,0.0,0.0,0.0,33.7225,4,4496.333333333333,0
TW-130257,2017-11-03,3,77.03,25.676666666666662,3040,1,24.0,1,0.0,0.0,0.0,0.0,0.0,25.676666666666662,3,2567.6666666666665,0
TW-130258,2017-11-02,1,25.13,25.13,3041,2,24.0,2,0.0,0.0,0.0,0.0,0.0,25.13,1,837.6666666666666,0
TW-130259,2017-11-02,4,130.37,32.5925,3041,1,24.0,1,0.0,0.0,0.0,0.0,0.0,32.5925,4,4345.666666666667,0
TW-130260,2017-11-02,2,64.31,32.155,3041,1,24.0,1,0.0,0.0,0.0,0.0,0.0,32.155,2,2143.666666666667,0
TW-130261,2017-11-02,3,71.13,23.71,3041,3,24.0,3,0.0,0.0,0.0,0.0,0.0,23.71,3,2371.0,0
TW-130262,2017-11-02,3,97.65,32.550000000000004,3041,1,24.0,1,0.0,0.0,0.0,0.0,0.0,32.550000000000004,3,3255.0000000000005,0
TW-130263,2017-11-02,2,82.58,41.29,3041,3,24.0,3,0.0,0.0,0.0,0.0,0.0,41.29,2,2752.6666666666665,0
TW-130264,2017-11-02,1,34.19,34.19,3041,1,24.0,1,0.0,0.0,0.0,0.0,0.0,34.19,1,1139.6666666666667,0
TW-130265,2017-11-02,3,90.27,30.09,3041,1,24.0,1,0.0,0.0,0.0,0.0,0.0,30.09,3,3009.0,0
TW-130266,2017-11-02,4,187.1,46.775,3041,7,24.0,7,0.0,0.0,0.0,0.0,0.0,46.775,4,6236.666666666667,1
TW-130267,2017-11-02,2,68.28999999999999,34.145,3041,1,24.0,1,0.0,0.0,0.0,0.0,0.0,34.145,2,2276.3333333333335,0
TW-130268,2017-11-01,1,32.95,32.95,3042,1,24.0,1,0.0,0.0,0.0,0.0,0.0,32.95,1,1098.3333333333335,0
TW-130269,2017-11-02,4,123.68,30.92,3041,1,24.0,1,0.0,0.0,0.0,0.0,0.0,30.92,4,4122.666666666667,0
TW-130270,2017-11-27,2,60.11,30.055,3016,1,24.0,1,0.0,0.0,0.0,0.0,0.0,30.055,2,2003.6666666666667,0
TW-130272,2017-11-27,2,51.72,25.86,3016,5,24.0,5,0.2,0.0,1.0,0.2,0.0,25.86,2,1724.0,0
TW-130273,2017-11-27,3,92.72,30.906666666666663,3016,1,24.0,1,0.0,0.0,0.0,0.0,0.0,30.906666666666663,3,3090.666666666666,0
TW-130274,2017-11-30,5,152.06,30.412,3013,6,24.0,6,0.0,0.0,0.0,0.0,0.0,30.412,5,5068.666666666667,1
TW-130275,2017-11-30,3,88.58,29.526666666666667,3013,6,24.0,6,0.3333333333333333,0.0,1.0,0.3333333333333333,0.0,29.526666666666667,3,2952.6666666666665,1
TW-130276,2017-11-02,4,131.13,32.7825,3041,1,24.0,1,0.0,0.0,0.0,0.0,0.0,32.7825,4,4371.0,0
TW-130277,2017-11-02,2,64.65,32.325,3041,1,24.0,1,0.0,0.0,0.0,0.0,0.0,32.325,2,2155.0000000000005,0
TW-130278,2017-11-02,3,68.99000000000001,22.99666666666667,3041,2,24.0,2,0.0,0.0,0.0,0.0,0.0,22.99666666666667,3,2299.666666666667,0
TW-130279,2017-11-02,3,80.21000000000001,26.736666666666668,3041,2,24.0,2,0.0,0.0,0.0,0.0,0.0,26.736666666666668,3,2673.666666666667,0
TW-130280,2017-11-02,2,60.14,30.07,3041,1,24.0,1,0.0,0.0,0.0,0.0,0.0,30.07,2,2004.6666666666667,0
TW-130281,2017-11-02,4,108.42,27.105,3041,1,24.0,1,1.0,1.0,1.0,1.0,0.0,27.105,4,3614.0,0
